9.127818522941177903e-02,1.239164028006111140e-01,5.000000000000000000e-01,5.024102342115160241e-02,9.762943108406951787e-02,2.985050994040820971e-01,2.073047237702566881e-01,4.973395185792124987e-03
5.024102342115160241e-02,9.762943108406951787e-02,2.985050994040820971e-01,-3.211887412006754206e-01,4.821188331029014895e-01,-3.750554460290261849e-01,8.599278915560136793e-01,3.280461571732258032e-03
5.024102342115160241e-02,9.762943108406951787e-02,2.985050994040820971e-01,9.436494833849401465e-02,-3.858434531194700201e-03,2.527949394908296510e-01,1.197335639515850619e-01,4.443115828374869652e-03
9.436494833849401465e-02,-3.858434531194700201e-03,2.527949394908296510e-01,4.036635314238178340e-01,-4.331355443287155937e-01,4.104957612513803200e-01,5.520996283993085951e-01,3.035382732534578232e-03
9.436494833849401465e-02,-3.858434531194700201e-03,2.527949394908296510e-01,2.869938663742923474e-02,-1.649541000261479096e-01,-6.653828363508348942e-03,3.123738826725313555e-01,3.909338576672534427e-03
2.869938663742923474e-02,-1.649541000261479096e-01,-6.653828363508348942e-03,-1.532033007318376328e-01,-1.963856712090782386e-01,-1.413059965871151791e-01,2.284901261466397993e-01,2.779374535365056360e-03
2.869938663742923474e-02,-1.649541000261479096e-01,-6.653828363508348942e-03,1.508760326175906386e-01,-4.699798013367465499e-01,-3.754003633527219774e-01,4.939046652437447116e-01,3.370086103271419196e-03
